Aging,Aver_thickness,Aver_pore_size,Total_pore_volume,Micropore_volume,Specific_surface_Area,Kinetic_diameter ,Critical_temp,Polarizability,Temperature,Delta_pressure,Feed_flow_rate,Molar_mass _sweep_gas,Sweep_gas_flow,Molar_fraction,Permeability
0,120,0.604784209,0.54,0.28,752,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.604784209,0.54,0.28,752,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,1,4900
0,120,0.604784209,0.54,0.28,752,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.604784209,0.54,0.28,752,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.604784209,0.54,0.28,752,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,120,0.604784209,0.54,0.28,752,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
1428,120,0.604784209,0.54,0.28,752,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
1428,120,0.604784209,0.54,0.28,752,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,1,3960
1428,120,0.604784209,0.54,0.28,752,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
1428,120,0.604784209,0.54,0.28,752,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
1428,120,0.604784209,0.54,0.28,752,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
1428,120,0.604784209,0.54,0.28,752,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,1,5590
0,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,1,4710
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,2.89,33.2,0.79,298,102000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,2.89,33.2,0.79,298,200000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,2.89,33.2,0.79,298,300000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,2.89,33.2,0.79,298,400000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,2.89,33.2,0.79,298,500000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,2.89,33.2,0.79,298,600000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,2.89,33.2,0.79,298,550000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,2.89,33.2,0.79,298,450000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,2.89,33.2,0.79,298,350000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,2.89,33.2,0.79,298,250000,200,40,30,NaN,NaN
2088,80,0.597250222,0.71,0.28,803,2.89,33.2,0.79,298,150000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,101000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,199000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,299000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,399000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,499000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,599000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,549000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,449000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,349000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,249000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,149000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,300000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,300000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,300000,200,40,30,NaN,NaN
1439,98,0.678002486,0.7,0.31,882,2.89,33.2,0.79,298,300000,200,40,30,NaN,NaN
0,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,1,13170
0,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,1,7700
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
0,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,1,8360
0,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,1,4500
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,318,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,328,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,1,7908.742026
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,318,100000,NaN,NaN,NaN,1,7908.742026
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,328,100000,NaN,NaN,NaN,1,8381.686798
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,318,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,328,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,318,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,328,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,318,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,328,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,318,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,328,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,318,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,328,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,1,4565.641709
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,318,100000,NaN,NaN,NaN,1,4565.641709
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,328,100000,NaN,NaN,NaN,1,4728.23148
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,318,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,328,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,318,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,328,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,318,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,328,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,318,100000,NaN,NaN,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,328,100000,NaN,NaN,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,40,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,200000,NaN,40,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,300000,NaN,40,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,400000,NaN,40,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,500000,NaN,40,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,600000,NaN,40,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,100000,NaN,40,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,200000,NaN,40,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,300000,NaN,40,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,400000,NaN,40,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,500000,NaN,40,NaN,NaN,NaN
501,248,0.70759806,0.72,0.33,930,2.89,33.2,0.79,298,600000,NaN,40,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,40,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,200000,NaN,40,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,300000,NaN,40,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,400000,NaN,40,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,500000,NaN,40,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,600000,NaN,40,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,100000,NaN,40,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,200000,NaN,40,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,300000,NaN,40,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,400000,NaN,40,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,500000,NaN,40,NaN,NaN,NaN
401,180,0.734243098,0.6,0.31,858,2.89,33.2,0.79,298,600000,NaN,40,NaN,NaN,NaN
0,150,0.73333704,0.51,NaN,548,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,150,0.73333704,0.51,NaN,548,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,1,1088
0,150,0.73333704,0.51,NaN,548,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,150,0.73333704,0.51,NaN,548,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,150,0.73333704,0.51,NaN,548,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,150,0.73333704,0.51,NaN,548,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,150,0.73333704,0.51,NaN,548,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,150,0.73333704,0.51,NaN,548,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,1,933
100,150,0.73333704,0.51,NaN,548,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,150,0.73333704,0.51,NaN,548,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,150,0.73333704,0.51,NaN,548,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,150,0.73333704,0.51,NaN,548,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,1,1248
0,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,1,1073
100,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
NaN,150,0.757234014,0.6,NaN,569,2.89,33.2,0.79,308,900000,NaN,40,NaN,NaN,NaN
0,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,1,669
0,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,1,525
100,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
200,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
200,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,1,504
200,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
200,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
200,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
200,80,0.633516028,0.43,0.19,468,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,1,744
0,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,1,602
100,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
100,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
200,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
200,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,1,545
200,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
200,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
200,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
200,80,0.582964576,0.57,0.21,535,2.89,33.2,0.79,308,100000,NaN,NaN,NaN,NaN,NaN
0,65,0.810068303,0.3495,NaN,440,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
0,65,0.810068303,0.3495,NaN,440,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,1,612
0,65,0.810068303,0.3495,NaN,440,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
0,65,0.810068303,0.3495,NaN,440,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
0,65,0.810068303,0.3495,NaN,440,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
0,65,0.810068303,0.3495,NaN,440,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
180,65,0.810068303,0.3495,NaN,440,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
180,65,0.810068303,0.3495,NaN,440,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,1,380
180,65,0.810068303,0.3495,NaN,440,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
180,65,0.810068303,0.3495,NaN,440,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
180,65,0.810068303,0.3495,NaN,440,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
180,65,0.810068303,0.3495,NaN,440,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
0,65,0.696761816,0.5442,NaN,580,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
0,65,0.696761816,0.5442,NaN,580,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,1,582
0,65,0.696761816,0.5442,NaN,580,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
0,65,0.696761816,0.5442,NaN,580,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
0,65,0.696761816,0.5442,NaN,580,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
0,65,0.696761816,0.5442,NaN,580,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
180,65,0.696761816,0.5442,NaN,580,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
180,65,0.696761816,0.5442,NaN,580,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,1,405
180,65,0.696761816,0.5442,NaN,580,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
180,65,0.696761816,0.5442,NaN,580,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
180,65,0.696761816,0.5442,NaN,580,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
180,65,0.696761816,0.5442,NaN,580,2.89,33.2,0.79,308,200000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.17741966,0.265,NaN,314,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.17741966,#REF!,NaN,314,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.17741966,0.265,NaN,314,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.17741966,0.265,NaN,314,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.17741966,0.265,NaN,314,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.15552608,0.2,NaN,219,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.15552608,0.2,NaN,219,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.15552608,0.2,NaN,219,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.15552608,0.2,NaN,219,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.15552608,0.2,NaN,219,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.15570412,0.238,NaN,306,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.15570412,0.238,NaN,306,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.15570412,0.238,NaN,306,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.15570412,0.238,NaN,306,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.15570412,0.238,NaN,306,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.139246617,0.31,NaN,403,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.139246617,0.31,NaN,403,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.139246617,0.31,NaN,403,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.139246617,0.31,NaN,403,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.139246617,0.31,NaN,403,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.138956827,0.331,NaN,417,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.138956827,0.331,NaN,417,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.138956827,0.331,NaN,417,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.138956827,0.331,NaN,417,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.138956827,0.331,NaN,417,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.144418954,0.299,NaN,372,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
NaN,100,1.144418954,0.299,NaN,372,2.89,33.2,0.79,298,100000,NaN,NaN,NaN,NaN,NaN
